Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
Married,Over 23 years old,2,Social Service (evening attendance),Evening,12.0,1,22.0,27.0,5.0,8,No,No,Yes,1,Female,0.0,37.0,0.0,0.0,6.0,9.0,6,11.833333333333334,0,0,6,7.0,6,11.0,0,7.6,2.6,0.32,Graduate
Married,Over 23 years old,1,Nursing,Daytime,3.0,1,1.0,1.0,5.0,7,No,No,Yes,0,Female,0.0,30.0,0.0,3.0,7.0,11.0,3,12.333333333333334,0,3,7,9.0,3,11.666666666666666,0,13.9,-0.3,0.79,Dropout
Married,Change in course,1,Management (evening attendance),Evening,3.0,1,22.0,27.0,10.0,10,No,No,No,1,Female,0.0,41.0,0.0,5.0,10.0,11.0,10,14.3,0,5,10,10.0,10,14.2,0,12.7,3.7,-1.7,Graduate
Divorced,Over 23 years old,1,Nursing,Daytime,12.0,1,22.0,27.0,6.0,8,No,No,No,0,Female,0.0,40.0,0.0,0.0,8.0,11.0,5,11.832,4,0,8,11.0,5,11.832,4,9.4,-0.8,-3.12,Dropout
Single,1st phase—general contingent,1,Management,Daytime,1.0,1,7.0,16.0,5.0,4,No,No,No,1,Female,0.0,20.0,0.0,0.0,5.0,13.0,2,10.0,1,0,5,10.0,0,0.0,0,9.4,-0.8,-3.12,Dropout
Married,1st phase—general contingent,1,Management (evening attendance),Evening,1.0,1,13.0,14.0,10.0,10,No,No,No,1,Female,0.0,28.0,0.0,0.0,5.0,5.0,5,12.0,0,0,5,6.0,5,11.6,0,7.6,2.6,0.32,Graduate
Single,3rd phase—general contingent,2,Basic Education,Daytime,1.0,1,13.0,27.0,10.0,5,Yes,No,Yes,0,Female,0.0,19.0,0.0,0.0,7.0,11.0,5,12.2,0,0,7,13.0,0,0.0,0,12.4,0.5,1.79,Dropout
Single,1st phase—general contingent,1,Advertising and Marketing Management,Daytime,1.0,1,22.0,27.0,6.0,10,Yes,No,No,1,Female,0.0,23.0,0.0,0.0,5.0,7.0,3,11.333333333333334,0,0,5,5.0,4,11.25,0,7.6,2.6,0.32,Dropout
Single,Holders of other higher courses,1,Social Service (evening attendance),Evening,4.0,1,2.0,3.0,3.0,3,No,No,No,1,Female,0.0,18.0,0.0,10.0,16.0,24.0,13,13.846153846153848,0,7,11,15.0,9,12.555555555555555,0,15.5,2.8,-4.06,Dropout
Single,Over 23 years old,1,Nursing,Daytime,1.0,1,1.0,14.0,5.0,9,No,No,No,1,Female,0.0,24.0,0.0,0.0,8.0,8.0,7,12.412857142857144,0,0,8,8.0,7,12.412857142857144,0,10.8,1.4,1.74,Graduate
Single,2nd phase—general contingent,5,Advertising and Marketing Management,Daytime,1.0,1,1.0,14.0,6.0,6,No,No,No,1,Female,0.0,21.0,0.0,0.0,5.0,7.0,3,12.666666666666666,0,0,5,6.0,4,12.75,1,7.6,2.6,0.32,Enrolled
Single,1st phase—general contingent,2,Nursing,Daytime,1.0,1,13.0,14.0,8.0,8,Yes,No,No,1,Female,0.0,19.0,0.0,0.0,8.0,11.0,7,12.545714285714286,0,0,8,11.0,7,12.545714285714286,0,10.8,1.4,1.74,Graduate
Single,1st phase—general contingent,1,Journalism and Communication,Daytime,1.0,1,22.0,14.0,10.0,11,Yes,No,No,1,Female,0.0,19.0,0.0,0.0,6.0,12.0,3,13.0,0,0,6,13.0,2,14.0,0,9.4,-0.8,-3.12,Dropout
Single,Over 23 years old,1,Agronomy,Daytime,1.0,1,22.0,27.0,10.0,10,No,No,Yes,0,Female,0.0,48.0,0.0,0.0,6.0,6.0,0,0.0,0,0,6,6.0,0,0.0,0,11.1,0.6,2.02,Dropout
Married,Change in course,1,Management (evening attendance),Evening,2.0,1,22.0,27.0,10.0,10,No,No,No,0,Female,0.0,38.0,0.0,9.0,12.0,12.0,9,12.22222222222222,2,9,12,12.0,9,13.0,0,9.4,-0.8,-3.12,Dropout
Single,2nd phase—general contingent,1,Management,Daytime,1.0,1,1.0,27.0,4.0,8,No,No,No,1,Female,0.0,19.0,0.0,0.0,5.0,10.0,5,13.285714285714286,0,0,5,8.0,5,13.0,0,12.7,3.7,-1.7,Graduate
Married,Over 23 years old,1,Management (evening attendance),Evening,9.0,1,22.0,1.0,10.0,5,No,No,No,1,Male,0.0,30.0,0.0,0.0,5.0,7.0,3,11.666666666666666,0,0,5,8.0,1,11.0,0,7.6,2.6,0.32,Dropout
Single, Technological specialization diploma holders,1,Agronomy,Daytime,14.0,1,22.0,14.0,10.0,10,No,No,No,1,Male,1.0,24.0,0.0,0.0,6.0,9.0,6,13.555555555555555,0,0,6,7.0,6,12.666666666666666,0,13.9,-0.3,0.79,Graduate
Single,2nd phase—general contingent,5,Journalism and Communication,Daytime,1.0,1,1.0,14.0,10.0,6,Yes,No,No,1,Male,0.0,19.0,0.0,0.0,6.0,6.0,6,13.166666666666666,0,0,6,8.0,6,12.428571428571429,0,16.2,0.3,-0.92,Graduate
Single, Technological specialization diploma holders,1,Animation and Multimedia Design,Daytime,14.0,1,1.0,1.0,10.0,10,No,No,No,1,Male,0.0,21.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,15.5,2.8,-4.06,Enrolled
Single,1st phase—general contingent,1,Tourism,Daytime,1.0,1,1.0,1.0,6.0,6,Yes,No,No,1,Male,1.0,21.0,0.0,0.0,6.0,6.0,6,11.666666666666666,0,0,6,7.0,5,12.2,0,10.8,1.4,1.74,Graduate
Single,1st phase—general contingent,2,Management (evening attendance),Evening,1.0,1,5.0,1.0,5.0,5,No,No,No,1,Male,0.0,19.0,0.0,0.0,5.0,11.0,4,11.0,0,0,5,8.0,4,12.25,0,15.5,2.8,-4.06,Dropout
Single,2nd phase—general contingent,2,Communication Design,Daytime,1.0,1,3.0,1.0,3.0,5,Yes,No,No,1,Male,0.0,18.0,0.0,0.0,6.0,6.0,6,13.0,0,0,6,8.0,1,10.0,0,10.8,1.4,1.74,Enrolled
Single,2nd phase—general contingent,1,Communication Design,Daytime,1.0,1,22.0,28.0,10.0,8,No,No,No,1,Male,1.0,18.0,0.0,0.0,6.0,6.0,6,13.666666666666666,0,0,6,6.0,6,12.0,0,12.4,0.5,1.79,Graduate
Single,2nd phase—general contingent,4,Informatics Engineering,Daytime,1.0,1,1.0,3.0,2.0,5,Yes,No,No,1,Male,0.0,19.0,0.0,0.0,5.0,6.0,5,14.6,0,0,5,5.0,5,15.2,0,8.9,1.4,3.51,Dropout
Single,1st phase—general contingent,1,Nursing,Daytime,1.0,1,1.0,14.0,10.0,10,No,No,No,1,Male,1.0,19.0,0.0,0.0,8.0,8.0,7,12.514285714285714,0,0,8,8.0,7,12.514285714285714,0,12.7,3.7,-1.7,Graduate
Single,2nd phase—general contingent,2,Veterinary Nursing,Daytime,1.0,1,3.0,14.0,3.0,10,No,No,No,1,Male,0.0,18.0,0.0,0.0,5.0,5.0,3,14.0,0,0,5,7.0,3,12.666666666666666,0,7.6,2.6,0.32,Enrolled
Single,1st phase—general contingent,1,Tourism,Daytime,1.0,1,22.0,14.0,10.0,10,Yes,No,No,1,Male,0.0,25.0,0.0,0.0,6.0,8.0,6,13.166666666666666,0,0,6,8.0,5,12.6,0,7.6,2.6,0.32,Enrolled
Single,2nd phase—general contingent,1,Informatics Engineering,Daytime,1.0,1,22.0,1.0,10.0,3,Yes,No,No,1,Male,0.0,18.0,0.0,0.0,5.0,10.0,4,13.0,0,0,5,10.0,3,12.333333333333334,3,7.6,2.6,0.32,Enrolled
Common-law marriage,Over 23 years old,1,Management,Daytime,1.0,1,1.0,14.0,5.0,8,No,No,No,0,Male,0.0,29.0,0.0,0.0,5.0,5.0,1,13.0,0,0,5,5.0,0,0.0,0,8.9,1.4,3.51,Dropout
Single,2nd phase—general contingent,1,Informatics Engineering,Daytime,1.0,1,13.0,27.0,12.0,6,Yes,No,No,1,Male,0.0,21.0,0.0,0.0,5.0,10.0,1,10.0,0,0,5,8.0,3,13.666666666666666,3,7.6,2.6,0.32,Dropout
Single,1st phase—general contingent,3,Journalism and Communication,Daytime,1.0,1,1.0,1.0,5.0,8,Yes,No,Yes,1,Male,1.0,18.0,0.0,0.0,6.0,6.0,6,14.333333333333334,0,0,6,6.0,6,15.333333333333334,0,11.1,0.6,2.02,Graduate
Single,2nd phase—general contingent,1,Tourism,Daytime,1.0,1,13.0,1.0,10.0,10,No,No,No,1,Male,1.0,20.0,0.0,0.0,6.0,6.0,0,0.0,0,0,6,12.0,0,0.0,0,10.8,1.4,1.74,Dropout
Single,Over 23 years old,1,Management (evening attendance),Evening,1.0,1,13.0,27.0,10.0,8,No,No,No,1,Male,0.0,27.0,0.0,0.0,5.0,7.0,1,11.0,0,0,5,7.0,0,0.0,0,13.9,-0.3,0.79,Dropout
Single,1st phase—general contingent,1,Veterinary Nursing,Daytime,1.0,1,3.0,1.0,5.0,10,Yes,No,No,1,Male,0.0,21.0,0.0,0.0,6.0,15.0,3,11.25,0,0,6,9.0,0,0.0,0,12.4,0.5,1.79,Enrolled
Single,3rd phase—general contingent,2,Management,Daytime,1.0,1,22.0,27.0,6.0,10,Yes,No,No,1,Male,0.0,20.0,0.0,0.0,5.0,7.0,4,10.75,0,0,5,12.0,3,10.571428571428571,0,10.8,1.4,1.74,Dropout
Single,Over 23 years old,1,Management,Daytime,12.0,1,23.0,14.0,8.0,10,No,No,Yes,0,Male,0.0,28.0,0.0,0.0,5.0,7.0,1,11.0,0,0,5,9.0,0,0.0,0,10.8,1.4,1.74,Dropout
Single,Over 23 years old,2,Oral Hygiene,Daytime,1.0,1,22.0,14.0,10.0,9,No,No,No,1,Male,1.0,24.0,0.0,0.0,7.0,13.0,6,10.857142857142858,0,0,7,7.0,7,11.857142857142858,0,12.7,3.7,-1.7,Enrolled
Single,1st phase—general contingent,5,Management,Daytime,1.0,1,3.0,2.0,3.0,3,No,No,No,1,Male,0.0,22.0,0.0,1.0,5.0,10.0,4,11.75,0,0,5,10.0,3,11.0,0,7.6,2.6,0.32,Enrolled
Single,1st phase—general contingent,1,Veterinary Nursing,Daytime,1.0,1,22.0,14.0,10.0,10,Yes,No,No,1,Male,0.0,20.0,0.0,0.0,5.0,8.0,5,12.8,0,0,5,9.0,4,13.666666666666666,1,10.8,1.4,1.74,Graduate
Single, Technological specialization diploma holders,1,Veterinary Nursing,Daytime,14.0,1,1.0,1.0,5.0,5,No,No,No,1,Male,0.0,21.0,0.0,1.0,5.0,15.0,3,12.333333333333334,2,0,5,7.0,5,11.4,0,9.4,-0.8,-3.12,Graduate
Single, Technological specialization diploma holders,1,Agronomy,Daytime,14.0,1,1.0,3.0,10.0,3,Yes,No,Yes,0,Male,0.0,23.0,0.0,0.0,6.0,12.0,2,11.333333333333334,0,0,6,8.0,2,13.0,0,13.9,-0.3,0.79,Dropout
Single,1st phase—general contingent,1,Social Service,Daytime,1.0,1,13.0,1.0,8.0,4,Yes,No,No,1,Male,0.0,18.0,0.0,0.0,6.0,10.0,5,11.6,0,0,6,6.0,6,11.166666666666666,0,10.8,1.4,1.74,Graduate
Single,1st phase—general contingent,1,Animation and Multimedia Design,Daytime,1.0,1,1.0,10.0,5.0,5,Yes,No,No,1,Male,1.0,20.0,0.0,8.0,14.0,15.0,12,10.923076923076923,0,7,13,14.0,11,12.181818181818182,0,11.1,0.6,2.02,Graduate
Single,1st phase—general contingent,1,Animation and Multimedia Design,Daytime,1.0,1,1.0,28.0,5.0,6,Yes,No,No,1,Male,0.0,19.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,15.5,2.8,-4.06,Graduate
Married,Over 23 years old,1,Nursing,Daytime,3.0,1,1.0,1.0,5.0,7,No,No,No,1,Male,0.0,32.0,0.0,0.0,7.0,7.0,7,13.62857142857143,0,0,8,8.0,8,13.9125,0,13.9,-0.3,0.79,Graduate
Single,1st phase—general contingent,6,Tourism,Daytime,1.0,1,13.0,14.0,10.0,10,Yes,No,No,1,Male,0.0,20.0,0.0,0.0,6.0,16.0,3,10.333333333333334,0,0,6,16.0,1,11.0,0,10.8,1.4,1.74,Dropout
Single,Over 23 years old,1,Agronomy,Daytime,1.0,1,23.0,27.0,8.0,8,No,No,No,1,Male,0.0,32.0,0.0,12.0,18.0,25.0,18,13.736842105263158,0,10,13,15.0,12,13.75,1,15.5,2.8,-4.06,Graduate
Single,Over 23 years old,1,Agronomy,Daytime,1.0,1,23.0,14.0,10.0,7,Yes,No,No,1,Male,0.0,28.0,0.0,7.0,13.0,19.0,8,11.625,0,5,10,17.0,6,11.0,0,15.5,2.8,-4.06,Enrolled
Single, Technological specialization diploma holders,1,Communication Design,Daytime,14.0,1,1.0,28.0,6.0,6,Yes,Yes,No,1,Male,1.0,21.0,0.0,2.0,7.0,7.0,4,11.5,0,5,9,10.0,7,12.142857142857142,0,12.4,0.5,1.79,Graduate
Single,1st phase—general contingent,1,Journalism and Communication,Daytime,1.0,1,23.0,27.0,10.0,7,No,No,No,1,Male,1.0,19.0,0.0,0.0,6.0,8.0,5,14.0,0,0,6,8.0,6,13.0,0,10.8,1.4,1.74,Graduate
Single,Over 23 years old,1,Management (evening attendance),Evening,14.0,1,13.0,14.0,10.0,10,No,No,No,1,Male,0.0,24.0,0.0,0.0,5.0,7.0,3,11.333333333333334,0,0,5,6.0,0,0.0,0,10.8,1.4,1.74,Dropout
Single,2nd phase—general contingent,1,Management,Daytime,1.0,1,23.0,28.0,10.0,9,No,No,No,1,Male,0.0,18.0,0.0,0.0,5.0,13.0,1,10.0,0,0,5,5.0,1,10.0,0,12.7,3.7,-1.7,Dropout
Single, Technological specialization diploma holders,1,Agronomy,Daytime,14.0,1,1.0,27.0,7.0,7,Yes,No,No,1,Male,0.0,20.0,0.0,0.0,6.0,14.0,5,11.714285714285714,0,0,6,15.0,5,12.0,0,16.2,0.3,-0.92,Graduate
Single,Change in course,1,Animation and Multimedia Design,Daytime,14.0,1,23.0,27.0,10.0,8,No,No,No,0,Male,0.0,25.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,15.5,2.8,-4.06,Dropout
Single,2nd phase—general contingent,6,Management,Daytime,1.0,1,22.0,27.0,10.0,10,Yes,No,No,1,Male,0.0,25.0,0.0,13.0,15.0,15.0,13,10.76923076923077,0,11,14,15.0,12,11.833333333333334,0,7.6,2.6,0.32,Dropout
Single,2nd phase—general contingent,4,Journalism and Communication,Daytime,1.0,1,1.0,1.0,5.0,6,Yes,No,No,1,Male,0.0,18.0,0.0,0.0,6.0,10.0,5,11.6,0,0,6,6.0,6,12.0,0,9.4,-0.8,-3.12,Dropout
Single,1st phase—general contingent,1,Management,Daytime,1.0,1,13.0,1.0,8.0,6,Yes,No,No,1,Male,0.0,19.0,0.0,0.0,5.0,6.0,4,13.75,0,0,5,5.0,0,0.0,0,12.4,0.5,1.79,Dropout
Single,1st phase—general contingent,5,Management,Daytime,1.0,1,13.0,3.0,10.0,10,Yes,No,No,1,Male,0.0,18.0,0.0,0.0,5.0,14.0,4,11.0,0,0,5,9.0,5,10.5,0,13.9,-0.3,0.79,Dropout
Single,Transfer,1,Management,Daytime,1.0,1,13.0,1.0,5.0,5,No,No,No,0,Male,0.0,25.0,0.0,0.0,5.0,6.0,0,0.0,0,0,5,5.0,0,0.0,0,15.5,2.8,-4.06,Dropout
Single,Over 23 years old,1,Animation and Multimedia Design,Daytime,1.0,1,19.0,24.0,1.0,1,Yes,No,No,1,Male,0.0,38.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,7.6,2.6,0.32,Dropout
Single, Technological specialization diploma holders,1,Animation and Multimedia Design,Daytime,14.0,1,1.0,1.0,2.0,8,No,No,No,1,Male,0.0,19.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,12.4,0.5,1.79,Dropout
Single,1st phase—general contingent,4,Journalism and Communication,Daytime,1.0,1,1.0,14.0,10.0,10,Yes,No,No,1,Male,0.0,19.0,0.0,0.0,6.0,7.0,6,12.333333333333334,0,0,6,10.0,5,13.2,0,16.2,0.3,-0.92,Graduate
Single, Technological specialization diploma holders,1,Veterinary Nursing,Daytime,14.0,1,23.0,27.0,10.0,5,Yes,No,No,1,Male,1.0,22.0,0.0,0.0,6.0,9.0,6,13.428571428571429,0,1,6,12.0,6,13.625,0,12.4,0.5,1.79,Graduate
Single,1st phase—general contingent,6,Informatics Engineering,Daytime,1.0,1,2.0,1.0,4.0,6,Yes,No,No,1,Male,0.0,18.0,0.0,0.0,5.0,10.0,0,0.0,0,0,5,10.0,1,10.0,3,7.6,2.6,0.32,Enrolled
Single,Holders of other higher courses,1,Management (evening attendance),Evening,3.0,1,13.0,14.0,4.0,10,No,No,No,0,Male,0.0,32.0,0.0,0.0,5.0,12.0,4,14.75,0,0,5,9.0,2,15.0,0,16.2,0.3,-0.92,Dropout
Single,Change in course,1,Basic Education,Daytime,1.0,1,2.0,29.0,3.0,6,No,No,No,1,Male,0.0,37.0,0.0,19.0,21.0,21.0,21,12.476190476190476,0,13,19,19.0,19,12.210526315789474,0,12.4,0.5,1.79,Graduate
Single,2nd phase—general contingent,1,Informatics Engineering,Daytime,1.0,1,22.0,27.0,10.0,7,Yes,No,No,1,Male,0.0,21.0,0.0,0.0,5.0,8.0,0,0.0,0,0,5,5.0,0,0.0,0,7.6,2.6,0.32,Dropout
Single,1st phase—general contingent,1,Tourism,Daytime,1.0,1,1.0,3.0,5.0,2,Yes,No,No,1,Male,0.0,18.0,0.0,0.0,6.0,15.0,3,11.666666666666666,0,0,6,14.0,2,12.5,0,10.8,1.4,1.74,Dropout
Single,1st phase—general contingent,3,Communication Design,Daytime,1.0,1,28.0,3.0,15.0,21,Yes,No,Yes,1,Male,0.0,19.0,0.0,0.0,6.0,6.0,6,12.0,0,0,6,7.0,6,13.571428571428571,0,8.9,1.4,3.51,Graduate
Single,2nd phase—general contingent,1,Advertising and Marketing Management,Daytime,1.0,1,1.0,14.0,5.0,9,No,No,No,1,Male,1.0,19.0,0.0,0.0,6.0,7.0,6,12.0,0,0,6,6.0,6,14.0,0,12.4,0.5,1.79,Graduate
Single,1st phase—general contingent,1,Animation and Multimedia Design,Daytime,1.0,14,1.0,1.0,10.0,8,Yes,No,No,0,Female,0.0,19.0,1.0,6.0,12.0,12.0,12,15.25,0,4,11,12.0,11,15.0,0,8.9,1.4,3.51,Graduate
Single,2nd phase—general contingent,1,Journalism and Communication,Daytime,1.0,1,13.0,28.0,10.0,10,Yes,No,No,1,Male,1.0,19.0,0.0,0.0,6.0,9.0,5,12.4,0,0,6,6.0,6,13.166666666666666,0,12.7,3.7,-1.7,Graduate
Single,International student (bachelor),1,Management,Daytime,1.0,12,1.0,1.0,10.0,8,No,No,Yes,1,Male,0.0,21.0,1.0,0.0,5.0,9.0,3,12.333333333333334,0,0,5,8.0,4,11.25,0,8.9,1.4,3.51,Enrolled
Divorced,Over 23 years old,1,Management (evening attendance),Evening,1.0,1,13.0,14.0,8.0,9,No,No,No,1,Female,0.0,28.0,0.0,0.0,5.0,8.0,4,11.5,0,0,5,7.0,4,12.0,0,10.8,1.4,1.74,Enrolled
Single,1st phase—general contingent,1,Journalism and Communication,Daytime,1.0,7,1.0,1.0,4.0,6,Yes,No,Yes,0,Female,0.0,19.0,1.0,0.0,6.0,8.0,5,12.2,0,0,6,6.0,4,11.75,0,16.2,0.3,-0.92,Dropout
Single,Over 23 years old,1,Management (evening attendance),Evening,12.0,1,22.0,27.0,10.0,7,No,No,Yes,1,Female,0.0,28.0,0.0,0.0,5.0,14.0,2,10.5,0,0,5,6.0,0,0.0,0,12.4,0.5,1.79,Dropout
Single,1st phase—general contingent,1,Nursing,Daytime,1.0,1,13.0,14.0,8.0,10,No,No,No,1,Female,1.0,19.0,0.0,0.0,8.0,8.0,7,14.4,0,0,8,8.0,7,14.4,0,12.7,3.7,-1.7,Graduate
Married,Holders of other higher courses,1,Social Service (evening attendance),Evening,3.0,1,13.0,28.0,4.0,8,No,No,No,1,Female,0.0,32.0,0.0,8.0,14.0,18.0,13,12.846153846153848,0,7,11,19.0,10,12.8,0,10.8,1.4,1.74,Graduate
Single,Over 23 years old,1,Social Service (evening attendance),Evening,14.0,1,13.0,27.0,10.0,9,No,No,Yes,0,Female,0.0,26.0,0.0,0.0,6.0,13.0,4,12.0,0,0,6,7.0,5,13.2,0,16.2,0.3,-0.92,Dropout
Married,Over 23 years old,1,Management,Daytime,9.0,1,22.0,27.0,10.0,10,No,No,No,1,Female,0.0,25.0,0.0,0.0,5.0,0.0,0,0.0,0,0,5,0.0,0,0.0,0,9.4,-0.8,-3.12,Dropout
Married,Change in course,2,Basic Education,Daytime,1.0,1,23.0,22.0,5.0,2,No,No,No,1,Female,0.0,31.0,0.0,3.0,7.0,8.0,6,13.666666666666666,0,1,6,8.0,5,13.5,0,9.4,-0.8,-3.12,Dropout
Single,2nd phase—general contingent,1,Social Service,Daytime,1.0,1,22.0,1.0,10.0,6,Yes,No,No,1,Female,1.0,20.0,0.0,0.0,6.0,10.0,5,11.857142857142858,0,0,6,8.0,6,11.666666666666666,0,12.7,3.7,-1.7,Graduate
Single,1st phase—general contingent,4,Social Service,Daytime,1.0,1,1.0,27.0,9.0,10,Yes,No,No,1,Female,0.0,19.0,0.0,0.0,6.0,0.0,0,0.0,0,0,6,0.0,0,0.0,0,12.7,3.7,-1.7,Dropout
Single,2nd phase—general contingent,1,Animation and Multimedia Design,Daytime,1.0,1,22.0,14.0,6.0,10,Yes,No,No,1,Female,0.0,23.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,11.1,0.6,2.02,Dropout
Single,1st phase—general contingent,1,Social Service,Daytime,1.0,1,22.0,1.0,10.0,10,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,8.0,5,13.2,0,0,6,6.0,6,11.333333333333334,0,9.4,-0.8,-3.12,Graduate
Single,1st phase—general contingent,2,Social Service,Daytime,1.0,1,13.0,28.0,10.0,9,Yes,No,No,1,Female,1.0,19.0,0.0,0.0,6.0,8.0,6,12.714285714285714,0,0,6,12.0,5,11.0,0,13.9,-0.3,0.79,Dropout
Single,1st phase—general contingent,1,Tourism,Daytime,1.0,1,23.0,14.0,10.0,11,No,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,6.0,6,12.5,0,0,6,6.0,6,12.666666666666666,0,15.5,2.8,-4.06,Graduate
Single,1st phase—general contingent,1,Management,Daytime,1.0,1,1.0,1.0,5.0,7,Yes,No,No,1,Female,0.0,21.0,0.0,0.0,5.0,9.0,3,10.666666666666666,0,0,5,13.0,2,12.5,0,7.6,2.6,0.32,Enrolled
Single,1st phase—general contingent,2,Journalism and Communication,Daytime,1.0,1,22.0,27.0,10.0,8,Yes,No,No,1,Female,0.0,20.0,0.0,0.0,6.0,12.0,1,17.0,0,0,6,12.0,1,17.0,0,9.4,-0.8,-3.12,Enrolled
Single,1st phase—general contingent,1,Veterinary Nursing,Daytime,1.0,1,1.0,14.0,5.0,10,Yes,No,No,1,Female,0.0,24.0,0.0,0.0,5.0,6.0,5,13.0,1,0,5,9.0,4,13.25,0,12.7,3.7,-1.7,Graduate
Single,1st phase—general contingent,1,Advertising and Marketing Management,Daytime,1.0,1,22.0,27.0,10.0,7,No,No,No,1,Female,1.0,18.0,0.0,0.0,5.0,7.0,3,12.666666666666666,0,0,5,5.0,4,12.5,0,9.4,-0.8,-3.12,Enrolled
Single,Transfer,1,Nursing,Daytime,1.0,1,3.0,27.0,3.0,7,Yes,No,No,1,Female,0.0,25.0,0.0,0.0,14.0,14.0,12,13.291666666666666,1,0,14,14.0,12,13.291666666666666,1,7.6,2.6,0.32,Graduate
Single,2nd phase—general contingent,1,Veterinary Nursing,Daytime,1.0,1,2.0,3.0,3.0,3,No,No,No,1,Female,0.0,20.0,0.0,0.0,5.0,12.0,3,11.666666666666666,2,0,5,11.0,4,11.5,1,9.4,-0.8,-3.12,Graduate
Single,2nd phase—general contingent,2,Nursing,Daytime,1.0,1,13.0,27.0,6.0,10,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,8.0,8.0,7,14.24,0,0,8,8.0,7,14.24,0,10.8,1.4,1.74,Graduate
Single,Over 23 years old,1,Advertising and Marketing Management,Daytime,1.0,1,19.0,24.0,1.0,1,Yes,No,No,1,Female,0.0,24.0,0.0,0.0,5.0,10.0,3,13.0,0,0,5,11.0,3,11.333333333333334,0,7.6,2.6,0.32,Dropout
Single,2nd phase—general contingent,2,Nursing,Daytime,1.0,1,1.0,1.0,6.0,11,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,7.0,9.0,5,14.06,0,0,7,9.0,6,12.571428571428571,0,12.4,0.5,1.79,Enrolled
Single,2nd phase—general contingent,5,Social Service,Daytime,1.0,1,23.0,27.0,10.0,10,No,No,Yes,0,Female,0.0,21.0,0.0,0.0,6.0,10.0,5,11.833333333333334,0,0,6,10.0,5,13.2,0,13.9,-0.3,0.79,Dropout
Single,1st phase—general contingent,1,Journalism and Communication,Daytime,1.0,1,1.0,14.0,6.0,11,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,6.0,6,12.833333333333334,0,0,6,6.0,6,13.333333333333334,0,9.4,-0.8,-3.12,Graduate
Single,2nd phase—general contingent,2,Tourism,Daytime,1.0,1,10.0,14.0,6.0,6,Yes,No,No,1,Female,0.0,20.0,0.0,0.0,6.0,16.0,1,10.0,0,0,6,12.0,0,0.0,0,10.8,1.4,1.74,Dropout
Single,2nd phase—general contingent,5,Management,Daytime,1.0,1,1.0,1.0,5.0,5,Yes,No,No,1,Female,0.0,19.0,0.0,0.0,5.0,9.0,2,11.0,0,0,5,12.0,2,10.0,0,7.6,2.6,0.32,Dropout
Single,1st phase—general contingent,1,Nursing,Daytime,1.0,1,3.0,1.0,3.0,10,Yes,No,No,1,Female,0.0,20.0,0.0,0.0,7.0,7.0,7,14.105714285714289,0,0,8,8.0,8,13.6625,0,11.1,0.6,2.02,Graduate
Single,1st phase—general contingent,5,Nursing,Daytime,1.0,1,23.0,14.0,10.0,7,Yes,No,No,1,Female,0.0,20.0,0.0,0.0,8.0,12.0,7,12.471428571428572,0,0,8,12.0,7,12.471428571428572,0,12.7,3.7,-1.7,Graduate
Single, Technological specialization diploma holders,1,Veterinary Nursing,Daytime,14.0,1,3.0,1.0,5.0,4,Yes,No,No,1,Female,1.0,20.0,0.0,2.0,6.0,11.0,6,11.833333333333334,0,1,6,17.0,5,11.857142857142858,0,12.4,0.5,1.79,Graduate
Single,1st phase—general contingent,3,Communication Design,Daytime,1.0,1,1.0,1.0,5.0,9,Yes,No,No,1,Female,0.0,20.0,0.0,0.0,6.0,6.0,6,12.5,0,0,6,6.0,6,12.833333333333334,0,7.6,2.6,0.32,Graduate
Single,1st phase—general contingent,6,Basic Education,Daytime,1.0,1,23.0,28.0,10.0,8,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,7.0,6,11.666666666666666,0,0,6,7.0,6,12.333333333333334,0,10.8,1.4,1.74,Dropout
