Numero de aluno;Marital status;Application mode;Application order;Course;Daytime/evening attendance;Previous qualification;Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (Dropout);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (Dropout);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
77665;Single;2nd phase—general contingent;1;10;Daytime;1;1;13;27;10;10;Yes;No;No;1;Female;1;21;0;0;6;7;6;13.333333333333334;0;0;6;7;6;13.5;0;12.4;0.5;1.79;Graduate
11077;Single;International student (bachelor);1;6;Daytime;1;14;22;27;10;10;No;No;No;1;Female;0;18;1;0;6;13;4;12.25;0;0;6;15;5;11.0;0;11.1;0.6;2.02;Dropout
41817;Single;1st phase—general contingent;1;12;Daytime;1;1;1;14;4;4;Yes;No;No;1;Female;1;18;0;0;7;7;7;15.101428571428572;0;0;8;8;8;16.09375;0;11.1;0.6;2.02;Graduate
79968;Single;1st phase—general contingent;2;10;Daytime;1;1;13;27;10;10;Yes;No;No;1;Female;1;18;0;0;6;6;6;13.166666666666666;0;0;6;6;6;16.0;0;10.8;1.4;1.74;Graduate
77628;Single;3rd phase—general contingent;6;3;Evening;1;1;3;14;3;5;Yes;No;No;1;Female;0;23;0;0;6;8;4;11.0;0;0;6;6;0;0.0;0;13.9;-0.3;0.79;Dropout
88854;Single;1st phase—general contingent;2;9;Daytime;1;1;3;14;3;5;Yes;No;No;1;Female;0;21;0;0;5;9;3;11.666666666666666;0;0;5;9;4;11.75;0;8.9;1.4;3.51;Graduate
61574;Single;1st phase—general contingent;1;10;Daytime;1;1;13;28;8;6;No;No;No;1;Female;0;20;0;0;6;13;1;10.0;0;0;6;13;1;13.0;0;9.4;-0.8;-3.12;Dropout
64042;Single;2nd phase—general contingent;1;3;Evening;1;1;19;24;1;1;Yes;No;No;1;Female;0;26;0;4;7;15;7;11.571428571428571;0;2;6;14;2;11.0;0;7.6;2.6;0.32;Dropout
81772;Single;1st phase—general contingent;6;15;Daytime;1;1;1;14;5;5;Yes;No;No;1;Female;1;18;0;0;6;6;6;12.166666666666666;0;0;6;10;5;11.2;0;7.6;2.6;0.32;Dropout
87480;Single;1st phase—general contingent;1;2;Daytime;1;1;3;27;10;10;Yes;No;No;1;Female;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;16.2;0.3;-0.92;Dropout
98761;Single;1st phase—general contingent;1;14;Daytime;1;1;13;14;10;9;No;No;No;0;Female;1;19;0;0;6;6;6;13.833333333333334;0;0;6;7;6;14.285714285714286;0;8.9;1.4;3.51;Graduate
9338;Single;1st phase—general contingent;3;12;Daytime;1;1;13;1;10;4;Yes;No;No;1;Female;1;20;0;0;7;10;6;12.357142857142858;0;0;8;9;7;13.0;0;13.9;-0.3;0.79;Graduate
2160;Single;1st phase—general contingent;3;15;Daytime;1;1;23;14;8;8;Yes;No;Yes;0;Female;0;19;0;0;6;7;6;12.166666666666666;0;0;6;10;2;10.333333333333334;0;16.2;0.3;-0.92;Dropout
61613;Single; Technological specialization diploma holders;1;10;Daytime;14;1;22;14;29;15;Yes;No;Yes;1;Female;0;21;0;3;6;8;3;12.0;0;2;6;6;2;12.5;0;12.4;0.5;1.79;Dropout
11207;Single;Over 23 years old;1;11;Daytime;1;1;22;27;5;7;No;No;No;1;Female;0;33;0;5;10;14;9;12.416666666666666;0;5;9;14;7;13.0;0;10.8;1.4;1.74;Graduate
49353;Single;1st phase—general contingent;2;6;Daytime;1;1;3;28;5;7;No;No;No;1;Female;0;18;0;0;5;7;4;12.75;0;0;5;6;4;12.75;0;7.6;2.6;0.32;Graduate
10220;Single;Transfer;1;12;Daytime;6;1;22;1;10;5;No;No;No;1;Female;0;21;0;12;21;33;18;14.933333333333334;12;12;21;33;18;14.933333333333334;12;7.6;2.6;0.32;Graduate
21891;Single;1st phase—general contingent;1;15;Daytime;1;1;3;14;3;4;Yes;No;No;1;Female;0;19;0;0;6;6;6;13.0;0;0;6;7;6;11.666666666666666;0;8.9;1.4;3.51;Graduate
21908;Divorced;Over 23 years old;1;16;Daytime;12;1;23;14;10;10;No;No;Yes;0;Female;0;33;0;0;7;7;7;12.857142857142858;0;0;7;8;6;12.666666666666666;0;8.9;1.4;3.51;Dropout
44572;Married;1st phase—general contingent;4;12;Daytime;1;1;23;28;6;6;Yes;No;No;1;Female;0;18;0;0;7;10;7;14.455000000000002;0;0;8;8;8;13.91;0;15.5;2.8;-4.06;Graduate
85203;Single;1st phase—general contingent;1;14;Daytime;1;1;1;14;5;5;No;No;No;1;Female;1;18;0;0;6;8;6;14.0;0;0;6;7;6;13.285714285714286;0;11.1;0.6;2.02;Graduate
77043;Single;1st phase—general contingent;3;15;Daytime;1;1;13;28;5;5;Yes;No;No;1;Female;1;20;0;0;6;6;6;13.5;0;0;6;7;6;12.666666666666666;0;11.1;0.6;2.02;Graduate
1207;Single;1st phase—general contingent;2;11;Daytime;1;1;22;27;7;7;Yes;No;No;0;Female;0;20;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;11.1;0.6;2.02;Dropout
88505;Single;2nd phase—general contingent;2;3;Evening;1;1;13;1;2;2;No;No;No;1;Female;1;20;0;0;6;6;6;11.666666666666666;0;0;6;12;5;14.0;0;10.8;1.4;1.74;Graduate
21979;Single;2nd phase—general contingent;1;6;Daytime;1;1;1;27;5;10;Yes;No;No;1;Female;1;19;0;0;5;6;4;12.0;0;0;5;8;5;13.333333333333334;1;10.8;1.4;1.74;Graduate
62135;Single;1st phase—general contingent;3;10;Daytime;1;1;23;27;9;9;Yes;No;No;1;Female;1;19;0;0;6;7;6;11.714285714285714;0;0;6;6;6;11.833333333333334;0;13.9;-0.3;0.79;Graduate
79306;Single;2nd phase—general contingent;3;10;Daytime;1;1;26;1;3;4;Yes;No;No;1;Female;0;21;0;0;6;8;6;12.666666666666666;0;0;6;7;6;12.428571428571429;0;11.1;0.6;2.02;Graduate
58799;Single;Over 23 years old;1;6;Daytime;1;1;3;3;5;3;Yes;No;No;1;Female;0;26;0;0;6;11;3;11.75;0;0;6;19;4;12.8;0;12.4;0.5;1.79;Dropout
73648;Single;2nd phase—general contingent;1;10;Daytime;1;1;22;27;9;7;No;No;No;1;Female;0;21;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;16.2;0.3;-0.92;Dropout
28379;Single;1st phase—general contingent;4;12;Daytime;1;1;13;28;6;6;Yes;No;No;1;Female;0;18;0;0;8;8;7;12.328571428571427;0;0;8;8;7;12.328571428571427;0;12.7;3.7;-1.7;Graduate
27573;Common-law marriage;Over 23 years old;1;16;Daytime;12;1;22;27;10;9;No;No;No;1;Female;0;27;0;0;7;14;6;11.666666666666666;0;0;7;10;1;10.0;0;12.4;0.5;1.79;Dropout
39964;Single;Change in course;1;5;Daytime;1;1;1;28;4;10;Yes;No;No;1;Female;1;20;0;5;12;12;12;13.25;0;5;12;12;11;12.727272727272728;0;15.5;2.8;-4.06;Graduate
51928;Single;Change in course;1;14;Daytime;14;1;13;3;8;11;No;No;No;1;Female;0;21;0;0;6;8;5;11.833333333333334;0;0;6;8;4;13.25;2;16.2;0.3;-0.92;Dropout
59009;Single;2nd phase—general contingent;1;13;Daytime;1;1;23;27;10;10;Yes;No;No;1;Female;1;18;0;0;7;7;7;13.3;0;0;8;8;8;15.125;0;15.5;2.8;-4.06;Graduate
90769;Single; Technological specialization diploma holders;1;6;Daytime;14;1;1;14;10;10;Yes;No;No;1;Female;0;20;0;1;6;13;6;12.555555555555555;0;1;6;11;5;11.8;0;16.2;0.3;-0.92;Dropout
30237;Single;1st phase—general contingent;1;15;Daytime;1;1;1;14;5;11;Yes;No;No;1;Female;0;18;0;0;6;6;6;12.833333333333334;0;0;6;7;6;12.166666666666666;0;11.1;0.6;2.02;Graduate
99149;Single; Technological specialization diploma holders;1;10;Daytime;14;1;1;1;4;6;No;No;No;1;Female;1;20;0;3;6;6;6;12.833333333333334;0;2;6;6;6;12.833333333333334;0;13.9;-0.3;0.79;Graduate
19853;Single;1st phase—general contingent;2;6;Daytime;1;1;1;14;5;11;Yes;No;No;1;Female;1;19;0;0;5;10;3;12.666666666666666;1;0;5;7;3;13.0;0;12.7;3.7;-1.7;Graduate
48587;Single;1st phase—general contingent;5;12;Daytime;1;1;22;3;10;3;Yes;No;No;1;Female;0;20;0;0;7;8;6;13.271428571428572;0;0;8;8;7;14.471428571428572;0;13.9;-0.3;0.79;Graduate
4410;Single;1st phase—general contingent;1;17;Evening;1;1;13;27;6;9;No;No;No;1;Female;1;20;0;0;5;5;5;12.4;0;0;5;6;5;12.833333333333334;0;10.8;1.4;1.74;Graduate
97717;Single; Technological specialization diploma holders;1;6;Daytime;14;1;23;1;6;6;No;No;No;1;Female;0;20;0;0;5;10;2;14.5;1;0;5;7;4;11.25;0;12.7;3.7;-1.7;Dropout
96972;Single;1st phase—general contingent;3;10;Daytime;1;1;13;1;8;11;Yes;No;Yes;1;Female;0;19;0;0;6;7;0;0.0;0;0;5;5;0;0.0;0;13.9;-0.3;0.79;Dropout
87914;Single;1st phase—general contingent;1;15;Daytime;1;1;3;3;15;20;No;No;No;1;Female;0;18;0;0;6;7;6;14.285714285714286;0;0;6;8;6;13.25;0;8.9;1.4;3.51;Graduate
8899;Single;1st phase—general contingent;1;6;Daytime;1;1;23;28;10;11;Yes;No;No;1;Female;0;18;0;0;5;7;3;12.333333333333334;0;0;5;9;5;12.6;0;10.8;1.4;1.74;Graduate
10226;Single;2nd phase—general contingent;1;12;Daytime;1;1;23;27;10;9;Yes;No;No;1;Female;1;19;0;0;7;10;6;12.583333333333334;0;0;8;8;7;12.671428571428573;0;13.9;-0.3;0.79;Graduate
47995;Single;1st phase—general contingent;6;12;Daytime;1;1;10;27;6;10;Yes;No;No;1;Female;0;19;0;0;7;8;6;13.731666666666667;0;0;8;10;7;13.771428571428572;0;12.4;0.5;1.79;Dropout
45459;Single;Over 23 years old;1;4;Daytime;12;1;22;27;10;5;No;No;No;1;Male;0;43;0;0;6;8;6;12.875;0;0;6;14;5;12.142857142857142;0;16.2;0.3;-0.92;Dropout
7481;Married;Transfer;1;5;Daytime;1;1;22;17;1;5;No;No;No;1;Male;0;47;0;8;10;14;8;14.625;0;5;7;7;5;13.4;0;9.4;-0.8;-3.12;Dropout
47890;Single;Transfer;1;9;Daytime;1;1;19;24;13;13;Yes;No;No;0;Male;0;23;0;0;3;3;0;0.0;0;0;2;2;0;0.0;0;7.6;2.6;0.32;Dropout
47869;Single;1st phase—general contingent;1;10;Daytime;1;14;13;14;10;10;Yes;No;Yes;1;Female;1;19;1;0;6;8;6;12.666666666666666;0;0;6;7;6;12.666666666666666;0;8.9;1.4;3.51;Graduate
66833;Single;Transfer;1;12;Daytime;1;1;3;3;3;3;Yes;No;No;1;Female;0;20;0;0;8;11;6;12.491666666666667;0;0;8;11;6;12.491666666666667;0;12.7;3.7;-1.7;Graduate
81996;Single;1st phase—general contingent;1;2;Daytime;1;1;1;3;5;5;Yes;No;No;1;Female;1;19;0;6;12;12;12;13.666666666666666;0;4;11;12;11;14.166666666666666;0;8.9;1.4;3.51;Graduate
69180;Single;2nd phase—general contingent;1;6;Daytime;1;6;22;27;10;10;Yes;No;No;1;Female;0;19;1;0;6;13;6;16.0;0;0;6;8;6;14.5;0;15.5;2.8;-4.06;Graduate
41594;Single; Technological specialization diploma holders;1;6;Daytime;14;1;13;27;5;8;Yes;No;No;1;Female;0;19;0;2;6;8;6;14.142857142857142;0;1;6;7;6;13.0;0;13.9;-0.3;0.79;Graduate
53323;Single;Over 23 years old;1;3;Evening;12;1;13;14;22;27;No;No;Yes;1;Female;1;39;0;0;6;9;6;11.833333333333334;0;0;6;9;4;13.75;0;11.1;0.6;2.02;Graduate
35970;Single;1st phase—general contingent;1;5;Daytime;1;1;1;1;4;6;Yes;No;No;1;Female;1;20;0;0;6;6;6;12.666666666666666;0;0;6;8;6;13.0;0;10.8;1.4;1.74;Graduate
7862;Single;2nd phase—general contingent;1;5;Daytime;1;1;23;14;10;4;Yes;No;No;1;Female;0;21;0;0;6;6;6;12.5;0;0;6;6;6;12.666666666666666;0;7.6;2.6;0.32;Graduate
30932;Single;Change in course;5;10;Daytime;1;10;22;14;10;8;Yes;No;Yes;0;Female;0;22;1;5;11;16;9;10.88888888888889;0;2;10;20;4;11.25;1;9.4;-0.8;-3.12;Graduate
9507;Single;1st phase—general contingent;2;15;Daytime;1;1;13;28;6;1;Yes;No;No;1;Female;0;19;0;0;6;11;1;13.0;0;0;5;10;0;0.0;0;7.6;2.6;0.32;Dropout
78180;Single;2nd phase—general contingent;1;14;Daytime;1;1;1;14;20;18;Yes;No;No;1;Female;0;22;0;0;6;6;6;15.166666666666666;0;0;6;6;6;16.0;0;13.9;-0.3;0.79;Graduate
84174;Single;1st phase—special contingent (Azores Island);2;16;Daytime;1;1;13;14;4;4;Yes;No;No;1;Female;1;19;0;0;6;8;6;12.666666666666666;0;0;6;7;6;12.0;0;12.7;3.7;-1.7;Graduate
4145;Single;1st phase—general contingent;1;2;Daytime;1;1;22;28;10;10;Yes;No;Yes;1;Male;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;7.6;2.6;0.32;Dropout
1091;Common-law marriage;Over 23 years old;1;9;Daytime;1;1;13;14;10;10;No;No;No;1;Male;0;26;0;0;5;9;5;12.0;0;0;5;5;5;10.2;0;11.1;0.6;2.02;Dropout
19473;Single;Over 23 years old;1;17;Evening;1;1;22;27;10;10;No;No;No;0;Male;0;36;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;12.7;3.7;-1.7;Dropout
15300;Single;3rd phase—general contingent;1;2;Daytime;1;1;13;2;6;6;Yes;No;Yes;1;Male;1;20;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;12.4;0.5;1.79;Graduate
52702;Married;Over 23 years old;1;9;Daytime;1;1;22;27;10;8;No;No;No;1;Male;0;30;0;0;5;8;2;11.0;0;0;5;6;4;11.5;0;15.5;2.8;-4.06;Dropout
37993;Single;Change in course;1;4;Daytime;1;1;1;1;5;11;No;No;No;1;Male;0;24;0;0;6;7;6;15.714285714285714;0;0;6;10;6;15.9;0;15.5;2.8;-4.06;Dropout
49129;Single;1st phase—general contingent;1;9;Daytime;1;1;19;24;1;1;No;No;No;1;Male;0;26;0;11;15;15;11;10.818181818181818;0;12;14;15;11;11.636363636363637;1;7.6;2.6;0.32;Dropout
91295;Single;1st phase—general contingent;1;9;Daytime;1;1;13;28;10;8;No;No;No;0;Male;0;19;0;0;5;16;1;12.0;0;0;5;6;0;0.0;0;13.9;-0.3;0.79;Dropout
79932;Common-law marriage;Over 23 years old;1;10;Daytime;1;1;13;28;10;11;No;No;No;1;Male;0;34;0;0;6;8;5;12.6;0;0;6;11;4;11.25;0;12.4;0.5;1.79;Graduate
78357;Single;Change in course;1;8;Daytime;1;1;1;1;2;2;Yes;No;No;1;Male;0;33;0;0;5;12;1;13.0;2;0;5;7;3;14.0;0;9.4;-0.8;-3.12;Dropout
89482;Single;2nd phase—general contingent;6;9;Daytime;1;1;13;1;10;5;Yes;No;No;1;Male;0;19;0;0;5;8;5;11.6;1;0;5;10;4;10.75;0;9.4;-0.8;-3.12;Graduate
69144;Single;2nd phase—general contingent;5;7;Daytime;1;1;13;1;5;6;Yes;No;Yes;0;Male;0;26;0;0;5;11;1;10.0;0;0;5;14;1;11.0;0;8.9;1.4;3.51;Dropout
33936;Single;Over 23 years old;1;14;Daytime;1;1;23;27;8;8;No;No;No;1;Male;0;29;0;0;6;7;1;14.0;0;0;6;6;0;0.0;0;16.2;0.3;-0.92;Dropout
32415;Single;2nd phase—general contingent;5;7;Daytime;1;1;13;27;10;8;Yes;No;No;1;Male;1;19;0;0;5;9;5;12.6;0;0;5;8;2;12.5;0;8.9;1.4;3.51;Dropout
401;Single;2nd phase—general contingent;1;2;Daytime;1;1;1;1;10;10;Yes;No;No;1;Male;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;12.7;3.7;-1.7;Dropout
4134;Single;Over 23 years old;1;17;Evening;12;1;13;27;10;10;No;No;No;0;Male;0;29;0;0;5;11;2;11.333333333333334;0;0;5;9;1;12.0;0;11.1;0.6;2.02;Dropout
19778;Single;Change in course;1;11;Daytime;1;1;22;27;10;10;No;No;No;1;Male;0;21;0;0;6;6;6;12.666666666666666;0;0;6;7;5;11.4;0;9.4;-0.8;-3.12;Graduate
74383;Single;2nd phase—general contingent;1;11;Daytime;1;1;1;1;5;11;No;No;No;1;Male;0;19;0;0;6;7;5;10.8;0;0;6;10;2;10.5;0;10.8;1.4;1.74;Dropout
16058;Single;1st phase—general contingent;1;12;Daytime;1;1;23;28;6;11;No;No;No;1;Male;0;20;0;0;7;14;5;12.87857142857143;0;0;8;15;7;11.85625;0;15.5;2.8;-4.06;Graduate
52972;Single;1st phase—general contingent;1;6;Daytime;1;1;3;1;3;6;No;No;No;1;Male;0;18;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;Dropout
87302;Single;2nd phase—general contingent;3;5;Daytime;1;1;23;27;6;6;Yes;No;No;1;Male;0;18;0;0;6;6;6;12.833333333333334;0;0;6;8;5;11.4;0;15.5;2.8;-4.06;Dropout
16840;Single;1st phase—general contingent;1;9;Daytime;1;1;19;24;13;13;No;No;Yes;1;Male;1;21;0;0;5;5;5;12.6;0;0;5;9;3;12.833333333333334;0;10.8;1.4;1.74;Dropout
4775;Single;1st phase—general contingent;1;9;Daytime;1;1;1;1;5;3;Yes;No;No;1;Male;0;20;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;8.9;1.4;3.51;Dropout
95657;Single;Over 23 years old;1;7;Daytime;1;1;22;27;10;10;No;No;No;1;Male;1;30;0;0;5;11;0;0.0;0;0;5;5;0;0.0;0;12.7;3.7;-1.7;Dropout
3924;Single;3rd phase—general contingent;2;14;Daytime;1;1;22;28;5;2;Yes;No;No;1;Male;0;19;0;0;6;6;6;14.166666666666666;0;0;6;6;6;14.0;0;13.9;-0.3;0.79;Graduate
30519;Single;Change in institution/course;1;9;Daytime;1;1;1;14;10;7;Yes;No;No;1;Male;0;30;0;0;5;7;5;13.4;0;0;5;7;4;13.25;0;8.9;1.4;3.51;Dropout
80711;Single;1st phase—general contingent;1;9;Daytime;1;1;23;1;6;6;Yes;No;No;1;Male;1;22;0;0;5;8;5;11.2;0;0;5;13;4;11.25;0;12.7;3.7;-1.7;Graduate
18136;Single;2nd phase—general contingent;3;2;Daytime;1;1;22;27;6;11;Yes;No;No;1;Male;0;22;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;12.4;0.5;1.79;Graduate
76976;Single;2nd phase—general contingent;4;5;Daytime;1;1;1;1;10;11;Yes;No;Yes;0;Male;0;19;0;0;6;6;6;12.666666666666666;0;0;6;8;5;11.8;0;11.1;0.6;2.02;Dropout
47912;Single;2nd phase—general contingent;2;14;Daytime;1;1;1;14;6;4;Yes;No;No;1;Male;0;21;0;0;5;7;3;12.333333333333334;0;0;5;5;4;11.25;0;7.6;2.6;0.32;Dropout
5781;Single;2nd phase—general contingent;4;6;Daytime;1;1;23;28;23;30;No;No;No;1;Male;0;21;0;0;5;7;4;12.25;0;0;5;7;5;12.0;0;7.6;2.6;0.32;Graduate
36642;Single; Technological specialization diploma holders;1;2;Daytime;14;1;13;28;10;10;Yes;No;Yes;1;Male;1;21;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;15.5;2.8;-4.06;Dropout
88341;Single;Over 23 years old;1;9;Daytime;1;1;1;14;5;8;No;No;No;1;Male;0;27;0;0;5;13;3;10.75;0;0;5;9;3;10.333333333333334;0;15.5;2.8;-4.06;Dropout
5874;Single;Change in course;1;1;Daytime;1;1;22;27;2;2;Yes;No;No;1;Male;0;32;0;0;7;7;0;0.0;0;0;7;8;0;0.0;0;13.9;-0.3;0.79;Dropout
7039;Single;Over 23 years old;1;14;Daytime;9;1;22;1;10;4;No;No;Yes;0;Male;0;40;0;0;6;13;0;0.0;0;0;6;6;0;0.0;0;15.5;2.8;-4.06;Dropout
35365;Single;1st phase—general contingent;2;9;Daytime;1;1;22;1;6;4;Yes;No;No;1;Male;0;20;0;0;5;9;2;14.333333333333334;0;0;5;10;2;12.5;0;7.6;2.6;0.32;Dropout
85678;Single; Technological specialization diploma holders;1;8;Daytime;14;1;4;4;3;11;Yes;No;No;1;Male;0;20;0;1;5;8;2;11.5;0;1;5;13;2;11.5;0;12.7;3.7;-1.7;Dropout
17626;Single;1st phase—general contingent;3;2;Daytime;1;1;22;27;10;10;Yes;No;No;1;Male;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;7.6;2.6;0.32;Graduate
14220;Single;Change in course;1;9;Daytime;1;1;1;28;2;8;No;No;No;1;Male;0;21;0;0;5;11;2;10.5;0;0;5;13;0;0.0;0;12.7;3.7;-1.7;Dropout
46497;Single;2nd phase—general contingent;1;14;Daytime;1;1;13;27;6;9;No;No;No;1;Male;0;18;0;0;6;6;6;13.5;0;0;6;0;0;0.0;0;12.7;3.7;-1.7;Dropout
16014;Single; Technological specialization diploma holders;1;4;Daytime;1;1;1;3;22;21;No;No;No;1;Male;0;19;0;0;6;17;1;11.0;0;0;6;19;0;0.0;0;16.2;0.3;-0.92;Dropout
53939;Common-law marriage;Holders of other higher courses;1;5;Daytime;3;1;22;27;8;8;No;No;No;0;Male;0;30;0;0;6;6;1;10.0;0;0;6;6;0;0.0;0;15.5;2.8;-4.06;Dropout
18456;Single;Over 23 years old;1;4;Daytime;9;1;13;1;10;2;No;No;No;1;Male;0;29;0;0;6;17;0;0.0;2;0;6;8;0;0.0;0;15.5;2.8;-4.06;Dropout
99024;Single;2nd phase—general contingent;2;7;Daytime;1;1;1;1;5;5;Yes;No;Yes;1;Male;0;18;0;0;5;10;1;12.0;0;0;5;7;3;10.666666666666666;2;7.6;2.6;0.32;Dropout
15994;Single;1st phase—general contingent;2;14;Daytime;1;1;1;1;10;10;Yes;No;No;1;Male;1;18;0;0;5;6;4;12.25;0;0;5;5;5;12.2;0;9.4;-0.8;-3.12;Dropout
3945;Single; Technological specialization diploma holders;1;4;Daytime;14;1;1;1;4;11;No;No;No;1;Male;0;22;0;4;10;21;5;11.4;1;2;7;13;6;11.666666666666666;0;15.5;2.8;-4.06;Dropout
90941;Single;Change in course;2;17;Evening;1;1;22;27;6;6;Yes;No;No;0;Male;0;27;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;12.7;3.7;-1.7;Dropout
16102;Single;2nd phase—general contingent;6;14;Daytime;1;1;23;1;10;8;Yes;No;No;1;Male;0;20;0;0;6;8;4;14.25;0;0;6;10;5;14.0;0;10.8;1.4;1.74;Graduate
83656;Single;Change in institution/course;1;3;Evening;2;1;13;28;10;11;No;No;No;1;Male;0;42;0;8;12;12;11;14.454545454545457;0;7;11;11;10;14.2;0;11.1;0.6;2.02;Graduate
35758;Single;1st phase—general contingent;1;4;Daytime;1;1;23;28;5;9;No;No;Yes;1;Male;0;21;0;8;12;13;12;14.538461538461538;0;4;12;14;12;14.461538461538462;0;15.5;2.8;-4.06;Graduate
26918;Single;Change in course;1;12;Daytime;1;1;1;28;8;8;No;Yes;No;1;Male;0;23;0;0;7;10;6;12.733333333333334;0;0;8;10;7;11.95;0;16.2;0.3;-0.92;Graduate
91566;Single;Change in institution/course;1;5;Daytime;1;1;23;28;10;10;Yes;No;No;1;Male;0;21;0;4;12;13;5;13.2;0;4;12;12;4;13.5;0;8.9;1.4;3.51;Dropout
60358;Single;1st phase—general contingent;3;2;Daytime;1;1;4;3;2;2;Yes;No;No;1;Male;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;12.7;3.7;-1.7;Graduate
80957;Married;Over 23 years old;1;10;Daytime;1;1;22;27;8;8;No;No;No;1;Male;1;40;0;0;6;7;6;12.333333333333334;0;0;6;10;4;12.75;0;8.9;1.4;3.51;Dropout
67121;Single;Change in course;1;9;Daytime;1;1;13;1;10;6;No;No;No;1;Male;0;22;0;5;9;9;5;11.2;0;5;9;14;7;11.25;2;12.7;3.7;-1.7;Dropout
30344;Single;1st phase—general contingent;2;12;Daytime;1;1;23;27;10;10;Yes;No;No;1;Male;0;19;0;0;7;7;6;13.2;0;0;7;7;6;13.2;0;7.6;2.6;0.32;Graduate
43638;Single;Over 23 years old;1;7;Daytime;1;1;13;27;10;10;No;No;No;1;Male;1;24;0;0;5;8;5;11.833333333333334;0;0;5;8;4;14.0;0;12.7;3.7;-1.7;Dropout
70935;Single;1st phase—general contingent;1;11;Daytime;1;1;3;1;3;5;No;No;No;1;Male;0;21;0;0;6;10;5;11.333333333333334;0;0;6;14;2;11.5;0;12.7;3.7;-1.7;Dropout
87146;Single;2nd phase—general contingent;4;7;Daytime;1;1;3;1;10;4;Yes;No;No;1;Male;0;18;0;0;5;5;5;13.6;0;0;5;6;5;14.6;0;8.9;1.4;3.51;Graduate
1974;Single;2nd phase—general contingent;3;7;Daytime;1;1;22;27;10;8;No;No;No;1;Male;0;18;0;0;5;10;0;0.0;0;0;5;10;2;11.5;4;7.6;2.6;0.32;Dropout
18635;Single;Change in institution/course;1;14;Daytime;1;1;3;1;4;11;No;No;No;1;Male;0;24;0;0;6;11;5;12.857142857142858;0;0;6;12;5;13.666666666666666;0;11.1;0.6;2.02;Dropout
59501;Single;Over 23 years old;1;7;Daytime;1;1;22;14;10;4;No;No;No;1;Male;1;28;0;0;5;16;3;14.333333333333334;0;0;5;9;5;12.428571428571429;0;9.4;-0.8;-3.12;Dropout
41671;Single;2nd phase—general contingent;1;14;Daytime;1;1;13;28;8;10;Yes;No;No;1;Female;1;19;0;0;6;9;5;13.5;0;0;6;6;6;14.0;0;12.4;0.5;1.79;Graduate
58198;Single;Change in institution/course;1;6;Daytime;15;1;3;3;5;3;No;No;No;1;Female;0;28;0;0;6;8;6;14.428571428571429;0;0;6;12;4;15.6;0;11.1;0.6;2.02;Dropout
1527;Single;2nd phase—general contingent;3;16;Daytime;1;1;10;1;5;1;Yes;No;No;1;Female;0;18;0;0;6;12;0;0.0;0;0;6;12;0;0.0;0;7.6;2.6;0.32;Dropout
85325;Single;1st phase—general contingent;1;2;Daytime;1;1;3;1;5;4;Yes;No;No;0;Female;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;16.2;0.3;-0.92;Graduate
19461;Single;1st phase—general contingent;1;12;Daytime;1;1;1;1;5;5;Yes;No;No;1;Female;1;19;0;0;8;8;8;12.82875;0;0;8;8;8;12.82875;0;9.4;-0.8;-3.12;Graduate
83234;Single;Change in course;1;8;Daytime;1;1;24;3;4;3;Yes;No;No;1;Female;0;21;0;0;5;6;0;0.0;5;0;5;6;4;13.75;1;10.8;1.4;1.74;Graduate
45939;Single;1st phase—general contingent;3;12;Daytime;1;1;1;14;5;6;Yes;No;Yes;1;Female;0;18;0;0;7;0;0;0.0;0;0;8;0;0;0.0;0;13.9;-0.3;0.79;Dropout
18251;Single;1st phase—general contingent;4;5;Daytime;1;1;3;14;2;6;Yes;No;No;1;Female;0;19;0;0;6;6;6;14.666666666666666;0;0;6;6;6;13.166666666666666;0;9.4;-0.8;-3.12;Graduate
72286;Single;2nd phase—general contingent;2;12;Daytime;1;1;23;28;8;8;Yes;No;No;1;Female;0;19;0;0;8;8;7;13.937142857142858;0;0;8;8;7;13.937142857142858;0;10.8;1.4;1.74;Graduate
